parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
root_height_CamiguinNorte17	1	0.9999498349633753	5269.969912536253	455.21345040385506	793.6593816488759	437.09734596039624	1500.0	1308.8952339318578	360.20382072074335	272.05058990431354	1500.0	191.53531331613945	1061.268888292248
pop_size_CamiguinNorte17	1	0.9998444025391869	1509.7529127641026	130.73918001836773	176.1706585680879	123.72177996145773	222.96929019132082	144.73314306438152	123.07450720866306	122.80970195815142	155.3694535989873	201.39268764548132	110.4735585081728
pop_size_Dalupiri17	1	0.9999555621694296	1278.6538602542116	115.1731666198837	157.23162065295813	106.06548059571757	201.1387552833605	116.18162794763653	133.75471339408185	129.61978101481867	137.00173797087388	118.48354307873251	86.71167799131119
pop_size_root_CamiguinNorte17	1	0.9999581828916585	4235.458828751657	448.1028404520123	563.3055369808709	927.9096680195546	524.90696551844	426.26337595706093	395.08918422394646	972.6427425275995	265.78116133206646	1164.025601199663	266.9938934368296
ln_likelihood	100	1.000064575640294	9977.011329619922	1255.6233594857165	858.4959025381983	1055.512363931752	965.8194591111	944.2492495515211	886.4289660937382	795.9643039779547	945.4477924381481	1066.9399233264542	1014.3825976760298
concentration	100	1.0000341408026614	9873.788037726326	833.1979952960696	940.005170448027	1013.2664635592279	590.7615208676328	783.2479898325206	940.8958613349552	1303.1748605837647	1113.1451964068958	1332.2512136813152	963.5582918460543
time_prior_parameter_0	100	1.0004122711544121	12704.14437836768	1357.1821388592173	1401.0	1401.0	1345.38426204214	1401.0	1055.115722712953	1043.4836542777912	1401.0	1401.0	1098.1850523192354
ln_likelihood_Bohol0	100	1.000000305563429	14010.0	920.2559026875364	1302.3385130109523	1315.1612716367267	1401.0	1204.664931622051	1342.790457717977	858.6093042222434	1401.0	1089.6225526713567	1307.6734736468213
root_height_Bohol0	100	0.9998229880307758	11931.12549073565	1030.0674228764738	1401.0	1401.0	1143.335319261896	1401.0	1013.9086513733058	1401.0	1201.0501243705864	1206.2313190786126	1104.8435341681795
pop_size_Bohol0	100	0.9999972513223877	9463.081317090058	817.533873356738	1401.0	1128.2213655074158	1040.77860437028	918.4817957331859	762.3430757684262	1068.6287264979908	1053.6297057745232	804.1919619957621	732.1932976612084
pop_size_CamiguinSur0	100	1.0003577473703384	8575.825549385378	1051.8701305086297	1146.7131885886708	913.7979545947921	788.9485566816193	1302.695890415761	899.0051754882419	861.6947620573413	1248.459855523368	970.5346973977427	861.2720746086541
pop_size_root_Bohol0	100	0.9999440019318113	12034.052218957444	1107.8087931974055	1401.0	933.0520657317123	1401.0	1401.0	989.7518311301586	1401.0	1092.5125911086348	1401.0	1265.7885080471774
ln_likelihood_Palawan1	100	0.9999238868674349	11310.67405975309	1093.339866930674	1207.8406194913223	975.9601658938857	1096.211901407996	1241.4357134362244	1228.9108039076928	1125.3021815274515	1258.7652921533338	1339.9513680005439	979.851108673216
root_height_Palawan1	100	1.000429930527334	10209.94871019887	1212.1242643715404	1134.558814851681	927.6715096870003	1162.6090123999516	1012.7683483174876	1224.2862633980458	1045.2938319888071	1024.8909536532572	766.2169193649604	1125.7098666777931
pop_size_Palawan1	100	1.000105587346635	11785.515850330354	867.643206420789	988.4361464844538	1401.0	987.4703789529963	1401.0	1401.0	1401.0	973.5160290862009	1348.0259908720818	1308.2358783856373
pop_size_Kinabalu1	100	0.99995862433228	14010.0	1401.0	1160.6980277315113	1401.0	1204.861965789328	1401.0	1069.2264512883476	1295.0819091901744	1266.055926040182	1159.667171754571	1401.0
pop_size_root_Palawan1	100	1.000342631589567	10403.278033168534	1175.5735378202862	964.4391155330843	1193.242410686989	1135.8888479626107	965.9692007738163	1165.1433702841896	1156.6751892103798	1083.8726324582412	817.2523476562611	1127.5150165655618
ln_likelihood_Samar2	100	0.9999563576160865	13168.792127428862	1134.554128542818	1163.5685184005067	1305.2518017819211	1176.5224132345768	1008.0836816506248	1401.0	1058.4582204102671	804.4207857512721	1118.5491094650297	1092.4201710662805
root_height_Samar2	100	1.0000479122480168	14010.0	1401.0	1401.0	1372.5305458573503	1363.199090483996	1213.2974534663608	1401.0	1401.0	1401.0	948.5583260689733	1401.0
pop_size_Samar2	100	1.0002160206381847	9241.64464216296	1331.2457961063144	1221.393085052925	1388.684224548893	759.9301430219429	773.559288983698	1401.0	1128.390131271692	619.867220025626	647.5822930919228	859.6275402284393
pop_size_Leyte2	100	1.000202383269959	9683.803059750026	1401.0	1336.113184730684	940.3719427357754	1008.8371281978106	943.8542674085174	777.9429116478915	1056.5671844233086	1401.0	1095.7172706676474	845.5283914867111
pop_size_root_Samar2	100	1.000309446590672	13948.040757775314	1137.8205760502442	1401.0	1401.0	766.8359142055286	1199.038519959596	1207.908409552789	1401.0	869.8375128636914	987.4336744422643	1401.0
ln_likelihood_Luzon3	100	1.0002921713124326	10867.12455212913	1180.1888440579223	764.0990843356426	719.7472368259248	1401.0	1056.859599238456	687.9708544961588	1157.3198840094474	767.465358811091	1352.7742801176646	871.6207039866304
root_height_Luzon3	100	1.0001997588754443	4724.163653304504	356.2426631831501	311.3645538757292	534.1296877415721	622.2167994834814	471.5584493108049	431.3774106634042	458.63631507255786	470.56432995975734	443.2546654796331	517.4104057232726
pop_size_Luzon3	100	1.0007171133716746	2916.0552959051975	315.3075788170563	202.5319714515416	211.5459553225236	415.6357681713635	393.52807582121636	267.11282518338004	301.38343895170834	216.93392716698042	267.96908933998907	441.9585975795389
pop_size_BabuyanClaro3	100	1.0002304029450384	4464.9988991588	389.9916477324535	267.53858087129197	438.74016454791297	514.2757371640006	448.67838164029206	395.35121068545965	382.77806163242553	370.736082031327	364.3501735301666	476.300084593769
pop_size_root_Luzon3	100	0.9998362648407652	12836.670585154745	742.648005519724	921.4189055964224	1379.861550017131	1197.9960464280261	643.7115989086033	1057.4848415659624	985.2891731068605	1087.3459746442522	910.311569971185	1272.8232164178164
ln_likelihood_Luzon4	100	1.0001820870066194	9208.830919520438	731.3316582452807	892.9238140133826	1266.0545332531926	918.1812575555505	1139.9386242112212	1170.3412892353704	1401.0	1186.974201420067	1401.0	789.9358019656156
root_height_Luzon4	100	0.9998185621123821	9637.577904988177	804.192242130977	870.7248475128523	1011.5625554840892	1161.9605130522393	1096.6724700566795	1401.0	1401.0	1401.0	1334.5484912049487	1022.3695812392889
pop_size_Luzon4	100	1.0003187590041125	9827.21738935757	981.2366599473386	1044.222467513685	947.9986060469719	1052.4623090598318	997.9954472897346	1401.0	1252.3042858526567	1401.0	1078.1904773698438	792.8385719637458
